id,timetaken,batch,debriefinginsertifany,time_c_wide,track_c_wide,time_c_narrow1,track_c_narrow1,time_c_narrow2,track_c_narrow2,time_a_wide,track_a_wide,time_a_narrow,track_a_narrow,time_f_wide,track_f_wide,time_f_narrow,track_f_narrow,desert_grade,desert_grade_str,just_grade,just_grade_str,good_student,goodlife,econ_nation,econ_local,econ_self,goodlife_future,econ_nation_future,econ_local_future,econ_self_future,betteroff,children_sol,agency_slider,agency,agency_str,agency_self,agency_self_str,attitude_real,wealth_real,ambition_real,parenteduc_real,race_real,stablefam_real,gender_real,health_real,hardwork_real,econstate_real,education_real,school_real,connections_real,iq_real,creativity_real,attitude_ideal,wealth_ideal,ambition_ideal,parenteduc_ideal,race_ideal,stablefam_ideal,gender_ideal,health_ideal,hardwork_ideal,econstate_ideal,education_ideal,school_ideal,connections_ideal,iq_ideal,creativity_ideal,attitude_agency,wealth_agency,ambition_agency,parenteduc_agency,race_agency,stablefam_agency,gender_agency,health_agency,hardwork_agency,econstate_agency,education_agency,school_agency,connections_agency,iq_agency,creativity_agency,stability,stability_str,rich_income,rich_savings,poor_income,diff_incentives,gov_stayout,help_self,profits_benefit,society_real,society_ideal,society_achieve_10,society_achieve_50,society_achieve_ever,diff_large,gap_fix,diff_acceptable,accumulate_wealth,profits_fair,justice,justice_str,desert_salary,desert_rich,desert_rich_con,desert_rich_howmuch,desert_rich_howlittle,desert_poor,desert_poor_con,desert_poor_howmuch,desert_poor_howlittle,desert_americans,desert_americans_con,desert_americans_howmuch,desert_americans_howlittle,desert_realistic,progtaxes,gov_reducegap,gov_reducegap_str,gov_help,gov_help_str,gov_efficient,charity,time_1_0,track_1_0,time_1_1,track_1_1,time_1_2,track_1_2,time_2_0,track_2_0,time_2_1,track_2_1,time_2_2,track_2_2,exp_success,exp_desert,exp_desert_con,exp_desert_howmuch,exp_desert_howlittle,exp_progtaxes,exp_agency,exp_agency_str,exp_race,age,birth,urban,state,employment,unemployed,education,education_parents,school_hs,school_undergrad,school_grad,income,income_parents,class_now,class_childhood,race,gender,orientation,married,divorce,children,single_parent,religion,religiosity,theology,party,ideo,ideo_soc,ideo_econ,corr_ideal_real,corr_ideal_agency,time_check,race_other,religion_other,orientation_other,grade_exp_time,grade_exp_treat,exp_time,exp_treat,econ_current,econ_future,agency_within,agency_beyond,neoliberal,society_gap,egalitarian,society_achieve_10_str,society_achieve_50_str,society_achieve_ever_str,desert_salary_str,desert_rich_tot,desert_rich_mag,desert_poor_tot,desert_poor_mag,desert_americans_tot,desert_americans_mag,desert_realistic_str,progtaxes_str,gov_efficient_str,charity_str,exp_success_str,exp_desert_tot,exp_desert_mag,exp_progtaxes_str,exp_race_correct,exp_race_nonwhite,fulltime,school_private,school_ivy,income_household,class_change,nonwhite,female,gay,gay_strict,dem,party_str,liberal,ideo_str,liberal_soc,ideo_soc_str,liberal_econ,ideo_econ_str
565,13 minutes,7th batch,,,.,43.0,C_narrow1,,.,,.,,.,,.,,.,-1,-3,-1,-1,1,0,0,-1,0,1,0,0,2,-1,0,"25, 75",-1,-3,-1,-2,1,1,3,2,3,2,3,1,2,3,3,0,3,1,1,2,-3,3,-2,-3,-2,-3,-3,3,3,-2,-2,-1,3,3,3,0,3,0,0,0,0,0,3,0,2,2,0,0,3,1,3,2000000,8000000,30000,3,0,1,1,0,3,-1,-1,1,3,3,0,-3,3,-1,-2,-1,1,0,0.0,,-1,-3,,3.0,-1,-3,,3.0,-1,1,-1,-2,-1,-3,-1,-1,,.,,.,,.,,.,38.0,2_1,,.,-1.0,-1,-3,,3.0,1,-1,-3,0,20,1993,4,16,-2,1,3,3,1.0,1.0,,15,,2,1,1,0,1.0,0,0,0,0,0,0,0.0,0,0,-1,1,-0.03262621,0.5613205,13,.,.,.,43.0,C_narrow1,38.0,2_1,0.6666667,,25,75,1.25,3.0,-1.5,-1.0,-1.0,1.0,-2.0,0.0,0.0,-6.0,-3.0,-6.0,-3.0,-2.0,1.0,-2.0,-3.0,-3.0,-6.0,-3.0,1.0,1.0,,,1.0,0.0,15.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0
566,59 minutes,7th batch,,,.,,.,,.,,.,47.0,A_narrow,,.,,.,-1,-1,1,0,1,1,0,1,1,1,0,0,0,2,1,"80, 20",1,3,1,2,3,3,3,1,1,1,-2,0,3,2,1,1,3,2,0,3,-2,3,1,-3,1,-3,1,3,1,2,-1,-3,2,1,4,0,4,0,0,0,0,2,4,0,3,2,0,0,1,1,2,200000,300000,20000,-1,1,2,0,1,4,-1,-1,-1,3,2,1,2,1,1,0,0,-1,-2,,2.0,1,1,1.0,,1,2,2.0,,1,1,1,1,-1,0,-1,-1,,.,,.,,.,,.,,.,843.0,2_2,-1.0,1,3,3.0,,-1,1,3,1,38,1975,1,48,-3,1,6,5,1.0,3.0,1.0,16,,2,1,4,0,1.0,5,0,1,0,1,3,-1.0,-1,-2,-3,1,0.3341313,0.66893363,59,.,.,.,47.0,A_narrow,843.0,2_2,0.0,,80,20,0.5,3.0,1.5,-3.0,-3.0,-3.0,0.0,-4.0,-2.0,2.0,1.0,4.0,2.0,1.0,2.0,-3.0,-1.0,-3.0,6.0,3.0,-2.0,0.0,0.0,,0.0,0.0,16.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,-3.0,1.0,1.0
568,27 minutes,7th batch,,,.,,.,,.,,.,58.0,A_narrow,,.,,.,1,3,1,3,0,1,1,1,2,1,0,0,3,1,-1,"30, 70",1,2,1,2,3,1,2,-1,3,1,1,2,2,2,2,1,1,2,2,1,-3,2,-3,-3,-2,-3,-1,2,-1,2,-2,-3,1,2,4,0,2,0,0,1,0,2,3,0,3,2,0,1,3,1,2,75000,500000,25000,0,3,2,2,1,3,1,1,1,3,3,3,3,2,-1,-3,1,-1,-3,,2.0,-1,-3,,3.0,1,2,2.0,,-1,1,1,3,1,2,1,-1,,.,36.0,1_1,,.,,.,,.,,.,1.0,1,1,1.0,,1,1,2,0,68,1945,4,24,-1,1,5,6,1.0,3.0,,8,,2,1,0,1,1.0,1,1,1,0,7,4,1.0,2,3,3,3,0.5249541,0.8125873,27,., Friend (Quaker),.,58.0,A_narrow,36.0,1_1,1.0,,30,70,1.75,2.0,3.0,1.0,2.0,2.0,1.0,-5.0,-2.0,-6.0,-3.0,4.0,2.0,-2.0,2.0,1.0,-2.0,3.0,2.0,1.0,1.0,1.0,,,0.0,0.0,8.0,1.0,0.0,0.0,-1.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0
569,29 minutes,7th batch,,,.,,.,,.,,.,,.,13.0,F_wide,,.,-1,-3,1,3,0,1,0,0,0,1,2,2,2,1,1,"50, 50",1,2,1,2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,2,3,2,3,2,3,3,2,3,3,3,2,3,2,3,3,3,3,3,4,3,4,3,3,3,3,4,3,3,1,3,100000,500000,20000,-3,-2,-2,-2,2,3,0,0,0,3,2,-2,-2,-3,1,2,1,-1,-2,,1.0,-1,-2,,1.0,1,2,2.0,,1,1,1,2,1,2,0,0,,.,,.,85.0,1_2,,.,,.,,.,1.0,1,2,2.0,,1,1,2,1,39,1974,2,5,2,1,4,4,1.0,0.0,,12,,1,1,0,0,1.0,5,0,1,0,0,0,0.0,1,0,0,0,-0.2182179,-0.27216554,29,.,.,.,13.0,F_wide,85.0,1_2,2.0,,50,50,-2.25,1.0,-2.0,0.0,0.0,0.0,1.0,-3.0,-1.0,-3.0,-1.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
570,17 minutes,7th batch,,,.,,.,,.,,.,,.,,.,51.0,F_narrow,-1,-3,-1,-2,1,1,0,1,2,1,1,2,2,2,1,"55, 45",1,2,1,2,3,-3,2,-3,-3,0,0,-1,3,1,1,-2,1,1,3,3,-3,3,-3,-3,-3,-3,-3,3,2,2,1,-3,3,3,4,0,4,0,0,0,0,1,4,0,2,2,1,3,3,1,3,100000,50000,50000,3,0,2,-2,0,4,-1,1,1,3,3,-1,2,3,-1,-2,-1,-1,-2,,1.0,-1,-2,,3.0,1,3,2.0,,0,1,1,2,-1,-2,1,-1,,.,,.,,.,,.,47.0,2_1,,.,-1.0,-1,-2,,2.0,-1,-1,-3,0,22,1991,0,20,3,0,5,2,1.0,3.0,,8,,1,0,0,0,1.0,0,0,0,0,7,3,,0,0,0,0,0.7399364,0.83851665,17,.,.,.,51.0,F_narrow,47.0,2_1,1.6666666,,55,45,0.75,4.0,0.5,-1.0,1.0,3.0,-1.0,-3.0,-1.0,-5.0,-3.0,5.0,2.0,0.0,2.0,1.0,-2.0,-2.0,-4.0,-2.0,-3.0,1.0,,2.0,0.0,0.0,8.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,16 minutes,7th batch,,,.,,.,,.,,.,,.,62.0,F_wide,,.,-1,-1,-1,-1,2,0,0,1,-2,1,-1,0,3,-2,-1,"70, 30",1,1,1,2,3,2,3,2,1,2,1,1,3,1,1,1,1,1,2,2,-1,3,-1,-2,-1,-2,1,3,0,1,-1,-1,2,2,2,0,3,0,0,1,0,3,3,0,2,1,0,0,2,-1,-2,150000,300000,25000,1,2,-1,1,2,3,-1,-1,0,2,2,-2,-1,2,-1,-1,-1,-1,0,,1.0,1,1,1.0,,-1,-1,,1.0,-1,0,1,1,1,1,-1,-1,,.,,.,40.0,1_2,,.,,.,,.,1.0,-1,-1,,1.0,0,-1,-2,1,46,1967,2,44,0,1,6,2,1.0,3.0,1.0,12,,2,1,0,1,1.0,5,0,0,0,0,2,1.0,1,1,2,0,0.5801194,0.7603308,16,.,.,.,62.0,F_wide,40.0,1_2,0.6666667,,70,30,0.75,1.0,-1.5,-2.0,-1.0,0.0,-2.0,-1.0,-1.0,2.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
573,11 minutes,7th batch,,,.,,.,,.,,.,,.,,.,23.0,F_narrow,1,1,1,1,2,0,-1,-2,-2,0,-3,-3,0,0,-2,"40, 60",-1,-1,-1,-2,1,2,1,0,-2,0,-2,3,1,1,1,0,3,1,-1,3,-3,3,-3,-3,0,-3,3,3,2,3,-3,-2,3,2,4,0,3,0,0,1,0,1,4,1,3,1,0,3,2,1,3,60000,30000,21000,2,0,1,0,0,3,-1,-1,0,1,1,-2,0,0,-1,-1,0,-1,-1,,1.0,-1,-3,,2.0,-1,0,,1.0,0,1,-1,-1,-1,-1,-1,-1,,.,,.,,.,17.0,2_0,,.,,.,-1.0,-1,-1,,1.0,-1,-1,-1,0,18,1995,0,44,-4,1,3,2,1.0,3.0,,6,,0,1,0,0,,0,0,0,0,0,1,,0,0,0,0,0.3572724,0.83754146,11,.,.,.,23.0,F_narrow,17.0,2_0,-2.0,,40,60,0.75,3.0,-1.0,-3.0,-1.0,0.0,0.0,-2.0,-1.0,-5.0,-2.0,-1.0,-1.0,0.0,1.0,-3.0,-1.0,-2.0,-2.0,-1.0,-1.0,1.0,,,0.0,0.0,6.0,-1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,16 minutes,7th batch,,,.,,.,,.,27.0,A_wide,,.,,.,,.,-1,-1,-1,-1,1,1,-1,0,2,1,1,1,0,0,1,"75, 25",1,1,1,2,2,-1,2,-1,-1,-1,-1,2,2,2,2,2,-1,2,-1,2,-3,2,-3,-3,-3,-3,-3,2,-3,1,-2,-3,1,3,3,0,2,0,0,0,0,2,2,0,2,2,1,1,0,1,1,200000,500000,10000,2,-1,-2,2,1,4,-1,-1,1,2,2,2,-3,3,-1,-1,0,-1,-1,,2.0,-1,-2,,3.0,1,1,2.0,,-1,1,1,0,1,0,-1,-1,,.,,.,,.,,.,23.0,2_1,,.,-1.0,-1,-2,,1.0,-1,-1,-1,0,24,1990,1,37,3,0,5,3,1.0,0.0,,10,,2,1,0,1,1.0,5,0,1,0,7,3,0.0,-2,-1,0,-2,0.45175394,0.5182675,16,., evangelical christian,.,27.0,A_wide,23.0,2_1,0.6666667,,75,25,0.25,3.0,-0.5,-3.0,-3.0,3.0,0.0,-3.0,-2.0,-5.0,-3.0,3.0,2.0,-1.0,2.0,-2.0,-2.0,-3.0,-3.0,-1.0,-2.0,1.0,,2.0,0.0,0.0,10.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,-1.0,-2.0
576,11 minutes,7th batch,,20.0,C_wide,,.,,.,,.,,.,,.,,.,1,3,1,2,1,0,0,0,-1,0,0,0,0,-2,-1,"30, 70",1,2,-1,-2,1,0,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,3,3,3,3,2,3,3,4,2,4,2,3,4,3,4,1,2,500000,2000000,26000,-1,-1,-2,-2,1,3,-1,-1,-1,3,3,0,2,3,-1,-3,-1,-1,-2,,2.0,-1,-3,,2.0,-1,-3,,1.0,-1,1,1,3,1,3,1,0,24.0,1_0,,.,,.,,.,,.,,.,1.0,1,2,2.0,,1,1,2,0,45,1968,3,44,3,1,4,3,1.0,3.0,,14,,1,1,0,1,1.0,5,0,0,0,1,2,0.0,2,2,2,1,-0.057639044,-0.48483175,11,.,.,.,20.0,C_wide,24.0,1_0,0.0,,30,70,-1.5,2.0,1.0,-1.0,-1.0,-1.0,-3.0,-4.0,-2.0,-5.0,-2.0,-4.0,-1.0,-2.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,1.0,,2.0,0.0,0.0,14.0,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
578,13 minutes,7th batch,,,.,65.0,C_narrow1,,.,,.,,.,,.,,.,-1,-1,-1,-2,2,1,-1,1,2,1,0,1,1,3,-1,"60, 40",1,1,1,3,3,2,3,0,-2,0,1,1,3,2,3,1,0,2,1,3,-3,2,-3,-3,-3,-3,-1,3,1,3,0,-3,2,1,4,0,4,0,0,0,0,2,4,0,3,2,0,2,3,1,3,750000,1000000,16000,0,1,1,1,0,3,-1,-1,-1,3,2,1,-1,3,1,1,0,-1,-2,,1.0,-1,-3,,2.0,1,2,2.0,,-1,1,1,1,1,1,1,-1,,.,16.0,1_1,,.,,.,,.,,.,1.0,1,2,2.0,,1,1,2,0,18,1995,2,14,-2,0,5,6,1.0,4.0,,17,,1,2,4,0,0.0,0,0,0,0,6,3,0.0,1,0,2,-2,0.80030984,0.8732169,13,.,.,.,65.0,C_narrow1,16.0,1_1,0.6666667,,60,40,0.75,3.0,0.0,-3.0,-2.0,-1.0,0.0,-3.0,-1.0,-5.0,-2.0,4.0,2.0,-2.0,2.0,1.0,-1.0,2.0,4.0,2.0,1.0,1.0,,,1.0,1.0,17.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-2.0
579,22 minutes,7th batch,,,.,56.0,C_narrow1,,.,,.,,.,,.,,.,1,2,1,2,1,0,-1,0,0,1,1,1,1,-3,0,"75, 25",1,2,1,2,3,0,3,2,0,2,0,3,3,1,3,0,1,2,2,3,-1,3,2,-3,3,-3,2,3,1,2,0,1,2,2,4,0,4,0,1,1,0,1,4,0,3,2,0,3,2,1,2,175000,1500000,35000,2,1,-2,-1,1,3,-1,1,1,1,3,1,-3,1,-1,-2,-1,1,2,2.0,,-1,-2,,2.0,1,2,1.0,,1,1,-1,-2,-1,0,-1,-1,,.,,.,,.,185.0,2_0,,.,,.,-1.0,-1,-1,,1.0,-1,1,0,0,53,1961,2,31,2,1,3,5,1.0,3.0,,14,,2,2,0,0,1.0,5,0,1,0,3,3,0.0,2,1,1,1,0.8738239,0.56828195,22,.,.,.,56.0,C_narrow1,185.0,2_0,1.0,,75,25,0.0,2.0,-1.0,-1.0,1.0,1.0,-2.0,4.0,2.0,-4.0,-2.0,3.0,1.0,1.0,1.0,-2.0,-1.0,-3.0,-2.0,-1.0,-3.0,1.0,,2.0,0.0,0.0,14.0,0.0,0.0,1.0,-1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
580,42 minutes,7th batch,,,.,,.,927.0,C_narrow2,,.,,.,,.,,.,1,3,1,3,1,0,-1,-2,-1,0,2,1,1,-1,2,"45, 55",-1,-3,-1,-3,3,3,2,3,3,0,0,1,2,3,2,-3,3,2,2,2,-3,2,-3,-3,-3,-3,-2,2,-3,-3,-3,-3,0,1,4,0,2,0,0,0,0,0,2,0,0,0,3,0,2,1,3,"100,000.00","100,000.00","45,000.00",-1,0,-2,-1,0,2,-1,-1,0,3,3,0,0,3,-1,-3,-1,-1,-3,,2.0,-1,-3,,3.0,-1,-3,,1.0,0,1,1,3,-1,-3,-1,-1,,.,,.,,.,,.,588.0,2_1,,.,-1.0,-1,-3,,3.0,-1,-1,-3,0,46,1967,0,15,3,1,3,2,1.0,,,8,,0,0,0,0,1.0,5,0,1,1,0,0,,3,0,0,0,0.20030819,0.6824172,42,.,.,.,927.0,C_narrow2,588.0,2_1,1.3333334,,45,55,-1.0,2.0,0.0,-3.0,-1.0,0.0,-3.0,-5.0,-2.0,-6.0,-3.0,-4.0,-1.0,0.0,3.0,-2.0,-2.0,-3.0,-6.0,-3.0,-3.0,1.0,,2.0,,,8.0,0.0,0.0,1.0,-1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
581,19 minutes,7th batch,,,.,45.0,C_narrow1,,.,,.,,.,,.,,.,-1,-1,-1,-1,1,0,-2,-3,-2,0,1,0,1,-1,1,"50, 50",-1,-1,-1,-3,2,1,2,1,1,1,2,2,3,2,3,2,2,1,1,3,-3,3,0,0,0,0,2,3,0,3,0,-3,2,1,4,0,4,0,0,0,0,2,4,0,3,2,0,3,2,1,2,250000,500000,20000,1,1,1,2,0,3,-1,-1,-1,3,2,2,1,3,-1,-2,-1,-1,-2,,1.0,-1,-1,,1.0,-1,-2,,1.0,-1,1,1,2,-1,-1,-1,0,,.,,.,,.,,.,,.,37.0,2_2,1.0,1,2,2.0,,0,1,2,0,41,1972,0,43,-3,1,3,2,3.0,0.0,,10,,0,1,0,0,1.0,5,0,1,0,0,3,0.0,1,0,0,0,0.45774597,0.84475476,19,.,.,.,45.0,C_narrow1,37.0,2_2,0.6666667,,50,50,1.25,3.0,1.5,-3.0,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-1.0,-3.0,-1.0,-1.0,3.0,-1.0,0.0,3.0,4.0,2.0,0.0,1.0,,,1.0,0.0,10.0,-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
582,20 minutes,7th batch,,,.,,.,,.,,.,23.0,A_narrow,,.,,.,-1,-2,1,0,1,0,-2,-2,-1,0,-2,-2,1,2,0,"40, 60",-1,-2,-1,-2,1,3,1,2,2,0,2,-1,2,3,2,-1,1,1,1,2,-2,3,0,-3,-3,-3,-3,2,-3,3,0,-1,2,2,3,0,4,0,0,0,0,1,4,0,3,2,0,1,1,1,1,"80,000","20,000","30,000",2,0,-1,0,2,4,-1,-1,-1,2,2,1,-1,2,-1,-2,-1,-1,-1,,2.0,-1,-2,,3.0,-1,-2,,2.0,-1,1,1,1,-1,-1,1,-1,,.,40.0,1_1,,.,,.,,.,,.,1.0,1,2,2.0,,1,-1,-1,1,22,1991,1,22,1,0,3,5,1.0,3.0,,6,,1,1,0,0,0.0,4,0,0,0,0,0,,2,3,3,3,-0.022400258,0.785791,20,.,.,.,23.0,A_narrow,40.0,1_1,-1.0,,40,60,0.25,2.0,0.0,-3.0,-3.0,-3.0,-1.0,-3.0,-2.0,-5.0,-3.0,-4.0,-2.0,-1.0,2.0,1.0,-1.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0
583,14 minutes,7th batch,,,.,,.,,.,,.,,.,30.0,F_wide,,.,1,2,1,3,1,0,0,-1,0,1,2,1,3,2,1,"50, 50",1,2,1,2,2,1,1,2,2,1,2,3,1,3,3,0,2,2,2,2,-1,2,-1,-3,-1,-3,0,3,0,3,-1,-2,2,2,4,0,3,0,0,0,0,2,2,0,3,3,0,2,3,1,2,1000000,700000,50000,-1,3,0,0,2,3,1,1,1,-1,1,0,-1,1,1,1,-1,1,2,1.0,,-1,-2,,1.0,1,2,2.0,,-1,1,1,2,1,2,1,-1,,.,17.0,1_1,,.,,.,,.,,.,1.0,1,3,3.0,,0,1,3,1,29,1984,3,5,3,1,5,5,1.0,3.0,,7,,1,2,4,0,0.0,0,0,0,0,0,1,1.0,1,2,3,1,0.09629111,0.7594937,14,.,.,.,30.0,F_wide,17.0,1_1,2.0,,50,50,0.5,1.0,-0.5,1.0,1.0,1.0,-2.0,3.0,1.0,-3.0,-1.0,4.0,2.0,-1.0,1.0,1.0,-1.0,1.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0
585,16 minutes,7th batch,,,.,,.,,.,32.0,A_wide,,.,,.,,.,1,3,1,3,2,1,-2,0,2,1,2,2,2,3,-1,"80, 20",1,3,1,3,3,-1,3,1,0,0,0,2,3,1,2,1,1,3,1,3,-2,3,-2,-2,-2,-2,1,3,0,2,-2,-2,2,3,4,1,4,0,0,2,0,3,4,1,4,3,1,3,3,1,3,500000,5000000,18000,-2,-1,-2,-3,1,2,0,0,0,1,1,-2,-3,-2,1,3,0,1,3,2.0,,-1,-2,,1.0,1,3,2.0,,1,1,-1,-3,-1,-3,-1,-1,,.,,.,,.,,.,,.,34.0,2_2,-1.0,1,3,3.0,,-1,1,3,0,50,1963,2,5,3,0,5,2,1.0,2.0,,18,,2,1,2,1,1.0,5,0,1,0,2,3,0.0,-2,-2,-2,-2,0.8272204,0.82956773,16,.,.,.,32.0,A_wide,34.0,2_2,2.0,,80,20,-2.0,1.0,-2.5,0.0,0.0,0.0,0.0,5.0,2.0,-3.0,-1.0,5.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,6.0,3.0,-2.0,1.0,,2.0,1.0,0.0,18.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
586,13 minutes,7th batch,,,.,,.,36.0,C_narrow2,,.,,.,,.,,.,1,1,1,1,2,0,-3,-2,-1,0,0,1,0,1,-2,"0, 100",-1,-3,-1,-3,-3,3,-3,1,3,1,2,-3,-3,1,-1,1,3,-1,-3,3,-3,2,0,-3,0,-3,0,3,0,0,-2,-3,3,3,2,0,2,0,0,0,0,1,2,0,1,1,0,1,1,1,3,100000,10000,40000,3,3,3,3,1,4,-1,-1,-1,3,3,3,3,3,-1,-3,-1,-1,-3,,3.0,-1,-3,,3.0,-1,-2,,2.0,-1,1,1,3,-1,-3,-1,-1,,.,,.,27.0,1_2,,.,,.,,.,1.0,-1,-3,,3.0,1,-1,-3,0,29,1984,3,10,3,1,5,6,1.0,3.0,,13,,2,2,0,0,,5,0,0,0,7,1,1.0,0,3,3,3,-0.8780389,0.748132,13,., Pastafarian,.,36.0,C_narrow2,27.0,1_2,0.33333334,,0,100,3.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-6.0,-3.0,-6.0,-3.0,-4.0,-2.0,-1.0,3.0,-1.0,-3.0,3.0,-6.0,-3.0,3.0,1.0,,2.0,0.0,0.0,13.0,0.0,0.0,1.0,,,0.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0
587,20 minutes,7th batch,,12.0,C_wide,,.,,.,,.,,.,,.,,.,1,3,1,3,2,0,-1,-1,-1,1,-1,-1,-1,1,-1,"45, 55",-1,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,200000,50000,30000,-2,3,-2,-1,1,3,-1,-1,-1,-2,-2,2,2,2,-1,-2,-1,1,2,1.0,,-1,-3,,3.0,-1,-3,,2.0,-1,1,-1,-3,-1,-3,-1,0,,.,,.,,.,,.,17.0,2_1,,.,1.0,1,2,2.0,,1,1,2,0,40,1973,3,34,3,1,6,2,1.0,3.0,0.0,1,,0,0,0,0,1.0,5,0,0,0,1,4,-1.0,-3,-3,-3,-3,,,20,.,.,.,12.0,C_wide,17.0,2_1,-1.0,,45,55,-0.5,2.0,2.0,-2.0,-2.0,-2.0,-2.0,3.0,1.0,-6.0,-3.0,-5.0,-2.0,-2.0,2.0,-2.0,0.0,1.0,4.0,2.0,1.0,1.0,,2.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-3.0,-1.0,-3.0,-1.0,-3.0,-1.0,-3.0
588,11 minutes,7th batch,,,.,,.,,.,,.,,.,49.0,F_wide,,.,1,1,1,1,1,0,0,0,-2,1,2,1,3,-3,0,"80, 20",1,1,1,1,2,-1,2,1,-2,1,-2,-1,2,2,2,1,-2,2,0,3,-3,3,-2,-3,0,-3,0,3,-1,2,-2,-3,3,3,3,0,3,0,0,0,0,3,4,0,3,1,0,3,3,1,2,200000,300000,30000,2,3,0,2,0,4,-1,-1,-1,3,3,1,1,1,1,1,0,1,0,1.0,,-1,0,,1.0,-1,0,,1.0,-1,1,1,3,-1,-1,-1,-1,,.,,.,,.,,.,36.0,2_1,,.,-1.0,-1,-3,,3.0,-1,-1,-3,0,31,1982,1,40,0,1,5,3,1.0,3.0,,13,,1,1,0,1,1.0,0,0,0,0,0,0,0.0,1,1,1,1,0.7220079,0.89722764,11,.,.,.,49.0,F_wide,36.0,2_1,2.0,,80,20,1.75,4.0,1.0,-3.0,-3.0,-3.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-3.0,-6.0,-3.0,-3.0,1.0,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
589,17 minutes,7th batch,,,.,,.,,.,,.,,.,51.0,F_wide,,.,1,0,1,1,2,0,0,0,0,1,0,0,2,1,-1,"45, 55",-1,-1,1,1,3,2,3,1,1,2,1,3,2,3,3,1,2,2,3,3,-3,3,-3,-3,-2,-3,0,3,-2,2,1,-2,3,3,3,0,3,0,0,0,0,1,3,0,2,2,0,2,2,1,3,"100,000","200,000","20,000",2,0,2,2,2,4,-1,-1,-1,3,3,2,2,3,-1,-1,0,-1,-1,,1.0,-1,-3,,3.0,1,1,1.0,,-1,1,1,3,-1,0,-1,-1,,.,,.,,.,,.,50.0,2_1,,.,-1.0,-1,-2,,2.0,-1,-1,-3,0,25,1989,1,33,3,0,5,6,3.0,3.0,,10,,1,2,0,0,1.0,4,0,0,0,0,0,,2,2,3,1,0.5504338,0.96045154,17,.,.,.,51.0,F_wide,50.0,2_1,0.6666667,,45,55,1.5,2.0,2.0,-3.0,-3.0,-2.0,0.0,-2.0,-1.0,-6.0,-3.0,2.0,1.0,-1.0,2.0,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,1.0,,2.0,1.0,0.0,10.0,-1.0,0.0,1.0,-1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0
